"charged_off","ContactsMade_Inbound","maxDue","current_rate","lti__c","final_risk_group__c","inquires_last_6_months__c","age","ach_recurring","ach_onetime","utm","pred"
"1",0,-1,24.24,3,8,1,1,0,1,1,NA
"0",5,-1,15.74,4,6,1,1,0,1,3,NA
"1",0,-1,8.74,3,1,1,1,1,0,1,NA
"0",1,-1,11.74,3,3,1,1,1,0,2,NA
"1",1,-1,18.74,3,5,0,1,0,1,1,NA
"0",0,-1,21.24,4,8,0,1,1,0,1,"0"
"0",1,-1,23.24,3,8,1,1,1,0,1,"0"
"0",1,-1,13.24,4,3,0,1,1,0,2,"0"
"0",5,-1,9.24,3,1,0,1,1,0,3,NA
"0",0,-1,24.74,4,10,2,0,1,0,1,"0"
"1",0,-1,9.74,3,2,0,1,1,0,2,NA
"0",1,-1,19.24,4,8,0,0,1,0,1,"0"
"0",0,13,22.24,3,8,0,1,0,1,1,NA
"0",8,-1,22.24,1,10,2,1,1,0,1,NA
"0",0,-1,14.24,4,3,0,1,0,1,1,NA
"1",0,-1,23.24,1,4,2,0,1,0,3,"0"
"0",2,-1,14.24,3,5,0,1,1,0,2,NA
"0",1,-1,17.74,2,8,2,0,0,1,1,NA
"1",0,-1,9.24,3,1,1,1,1,0,2,NA
"0",2,12,22.74,3,5,0,1,0,1,2,NA
"1",2,-1,19.74,2,9,1,0,1,0,2,"0"
"1",5,13,24.24,4,8,2,1,0,1,3,"0"
"1",0,-1,18.74,2,3,1,1,1,0,1,NA
"0",0,-1,15.74,4,3,0,1,0,1,2,NA
"0",11,-1,26.49,3,10,0,1,0,1,2,NA
"0",1,-1,11.24,3,2,0,1,1,0,2,NA
"1",3,43,23.74,3,3,0,0,0,1,1,"0"
"1",8,-1,20.74,1,7,1,0,0,1,2,NA
"1",6,-1,13.24,4,4,1,0,1,0,2,NA
"0",6,-1,9.74,1,2,0,0,1,0,2,NA
"1",0,-1,17.24,4,4,2,1,1,0,2,"0"
"1",1,-1,11.24,1,3,2,1,1,0,2,NA
"0",1,-1,23.24,4,9,2,0,0,1,2,"0"
"0",9,-1,16.74,4,3,0,1,1,0,2,NA
"1",1,-1,9.74,4,1,0,1,0,1,1,NA
"0",0,-1,16.24,4,6,0,1,0,1,1,NA
"1",1,-1,17.24,3,7,1,1,1,0,1,NA
"0",2,-1,12.24,3,5,2,1,0,1,1,NA
"0",2,13,21.24,2,8,2,1,0,1,1,NA
"0",4,-1,19.74,2,9,1,1,1,0,1,NA
"1",7,-1,19.74,4,9,0,1,0,1,2,NA
"0",1,-1,21.74,3,7,2,1,0,1,2,NA
"0",0,13,23.74,3,9,2,1,0,1,2,"0"
"0",1,-1,24.74,3,10,1,1,1,0,1,"0"
"1",0,-1,14.74,4,5,1,1,1,0,1,"0"
"1",2,-1,14.74,1,8,2,1,0,1,2,NA
"0",1,-1,15.24,3,3,0,1,0,1,1,NA
"0",0,-1,16.74,2,6,2,1,0,1,2,NA
"0",0,-1,19.24,3,9,1,1,0,1,2,NA
"0",3,-1,19.24,4,7,1,0,0,1,3,NA
"1",11,-1,24.24,3,10,2,1,1,0,2,NA
"0",2,-1,23.74,4,8,2,1,1,0,1,"0"
"0",2,13,17.74,2,6,0,1,0,1,2,NA
"1",0,-1,22.24,3,6,2,0,1,0,3,"0"
"0",4,13,9.24,1,1,1,1,0,1,1,NA
"0",11,13,20.24,1,6,0,1,0,1,2,NA
"1",1,-1,18.74,4,6,2,0,1,0,2,"0"
"0",1,13,19.74,2,5,2,1,0,1,1,NA
"0",4,-1,13.74,2,3,1,1,0,1,2,NA
"0",0,-1,19.24,4,6,1,1,0,1,2,NA
"0",1,-1,11.74,4,2,1,0,0,1,2,NA
"0",5,-1,10.24,2,3,1,1,0,1,2,NA
"0",0,-1,23.74,3,9,2,1,0,1,1,NA
"0",0,-1,15.74,4,3,0,1,1,0,2,"0"
"1",0,-1,25.49,2,8,2,1,1,0,2,"0"
"0",3,-1,24.24,3,8,1,1,0,1,2,NA
"0",4,12,25.24,3,10,1,1,0,1,1,NA
"0",11,-1,24.74,3,10,1,1,0,1,1,NA
"0",7,-1,19.24,2,7,0,0,0,1,2,NA
"1",5,44,17.74,4,5,0,1,0,1,1,"0"
"1",1,-1,23.49,3,10,2,0,1,0,1,"0"
"1",0,-1,19.24,3,3,2,1,0,1,2,NA
"0",8,60,17.24,2,9,1,1,1,0,1,"0"
"0",1,44,24.24,3,10,1,1,1,0,1,"0"
"0",9,-1,22.24,2,10,2,1,0,1,3,NA
"0",0,-1,16.74,2,6,0,1,0,1,1,NA
"1",0,13,14.74,4,3,0,1,1,0,2,"0"
"0",9,13,25.24,3,5,2,0,0,1,1,NA
"1",0,60,11.24,3,2,2,1,1,0,3,"0"
"1",0,60,24.74,3,10,1,0,0,0,1,"0"
"0",3,-1,25.74,3,10,1,0,0,1,1,NA
"1",0,-1,17.74,3,3,2,0,1,0,1,"0"
"0",2,44,21.74,1,9,2,1,0,1,3,"0"
"1",0,-1,24.74,4,7,0,1,1,0,1,"0"
"1",1,-1,20.74,3,9,1,1,1,0,2,"0"
"0",1,-1,24.24,3,10,2,1,0,1,1,NA
"0",10,13,23.74,1,10,2,1,0,1,2,NA
"1",0,-1,25.74,1,9,2,0,1,0,3,"0"
"0",2,-1,10.24,3,1,1,1,1,0,2,NA
"1",1,-1,16.24,2,6,2,1,1,0,2,"0"
"1",1,13,11.24,3,2,2,1,1,0,1,"0"
"0",0,13,20.74,1,7,0,1,0,1,3,NA
"0",6,-1,6,2,3,2,1,1,0,2,NA
"0",10,-1,11.74,4,2,0,1,0,1,1,NA
"0",3,-1,24.24,2,10,1,1,1,0,1,NA
"1",0,60,14.74,2,3,2,1,1,0,1,"0"
"0",12,-1,25.24,4,9,2,1,0,1,2,NA
"1",1,13,26.24,4,10,2,0,0,1,2,"0"
"1",1,-1,21.24,3,9,2,1,0,1,1,NA
"1",3,13,12.24,1,6,2,1,1,0,1,NA
"0",11,-1,19.74,2,9,1,1,0,1,1,NA
"0",6,-1,23.24,4,9,2,1,1,0,3,"0"
"0",6,-1,25.24,4,10,1,0,0,1,1,NA
"1",0,-1,25.24,3,10,2,1,1,0,1,"0"
"1",0,13,15.24,4,2,2,0,1,0,3,"0"
"0",13,-1,18.74,3,3,0,1,1,0,1,NA
"0",2,-1,26.99,4,10,0,1,1,0,2,"0"
"0",1,-1,24.24,1,10,0,1,1,0,1,NA
"1",1,-1,15.74,2,8,2,1,0,1,2,NA
"0",0,-1,23.24,2,8,1,1,1,0,2,"0"
"1",0,-1,10.74,4,2,1,1,1,0,2,"0"
"0",0,-1,16.74,4,5,0,1,0,1,1,NA
"0",1,-1,19.74,3,9,2,1,1,0,1,"0"
"0",5,-1,24.24,4,10,0,0,1,0,1,NA
"1",1,-1,18.24,4,6,0,1,1,0,1,NA
"1",1,13,25.49,4,10,0,1,1,0,3,"0"
"1",1,-1,26.99,4,10,2,1,1,0,2,"0"
"1",0,-1,15.74,4,4,0,1,1,0,3,"0"
"0",3,-1,13.24,4,4,0,1,1,0,2,NA
"1",0,13,23.24,3,8,1,1,1,0,3,"0"
"0",3,13,26.24,4,9,1,1,0,1,2,"0"
"1",0,60,11.24,4,2,0,1,1,0,1,"0"
"0",0,-1,11.24,2,5,0,1,0,1,1,NA
"1",2,-1,21.74,3,7,0,1,0,1,1,NA
"1",0,13,13.74,3,5,2,1,1,0,1,"0"
"0",2,-1,25.74,2,10,1,1,1,0,3,"0"
"0",2,-1,24.24,2,10,0,1,0,1,1,NA
"1",4,-1,20.24,3,4,2,1,0,1,3,NA
"1",3,12,16.24,1,9,0,1,0,1,3,NA
"1",0,13,24.24,3,10,0,1,1,0,1,"0"
"1",0,44,18.24,3,3,2,1,0,1,3,"0"
"0",3,13,12.24,1,3,1,1,0,1,3,NA
"1",0,-1,20.24,4,6,0,1,1,0,1,"0"
"1",2,-1,10.24,4,1,0,1,0,1,2,NA
"1",0,60,16.24,3,4,2,1,1,0,3,"0"
"1",1,-1,26.99,3,3,1,1,0,1,2,NA
"0",4,-1,23.74,3,10,1,1,1,0,1,NA
"0",10,13,14.74,3,4,0,1,0,1,1,NA
"0",11,13,23.74,4,3,0,1,1,0,1,NA
"0",0,-1,19.24,3,6,0,0,0,1,1,NA
"1",3,-1,10.74,3,4,1,0,0,1,1,NA
"0",3,-1,9.74,2,1,1,1,0,1,3,NA
"1",2,-1,20.74,4,4,1,1,1,0,1,NA
"0",1,-1,12.24,4,2,1,1,1,0,1,NA
"1",0,-1,14.74,4,3,2,1,1,0,2,"0"
"0",2,-1,16.24,2,3,0,1,1,0,3,NA
"0",2,-1,17.24,4,5,2,1,0,1,3,NA
"1",0,-1,16.74,3,2,0,1,0,1,2,NA
"0",7,13,14.24,1,6,1,1,0,1,2,NA
"1",1,-1,16.24,1,8,1,0,1,0,2,NA
"1",1,13,20.74,3,8,2,1,1,0,2,"0"
"1",0,13,21.74,3,10,2,1,1,0,1,"0"
"1",2,13,24.24,3,10,0,1,1,0,1,"0"
"1",6,-1,23.24,3,8,2,1,0,1,2,NA
"0",1,-1,24.74,4,9,0,0,1,0,1,"0"
"1",1,-1,18.24,2,8,2,0,1,0,3,"0"
"0",3,-1,4.99,3,1,1,1,1,0,2,NA
"0",0,-1,11.74,3,2,1,1,0,1,2,NA
"1",0,-1,20.74,3,6,2,0,1,0,2,"0"
"0",2,-1,26.99,3,10,2,1,1,0,1,"0"
"0",0,-1,17.24,3,10,2,1,1,0,1,"0"
"0",2,-1,26.49,1,10,2,1,1,0,3,"0"
"1",4,13,24.74,2,9,2,0,0,1,2,NA
"0",3,-1,12.24,1,6,2,1,1,0,2,NA
"0",4,-1,11.24,4,2,1,1,1,0,2,NA
"0",0,-1,10.24,2,3,0,1,0,1,1,NA
"0",1,-1,11.24,2,2,0,1,0,1,1,NA
"1",2,-1,22.24,2,10,1,1,0,1,2,NA
"1",0,-1,21.74,3,7,2,1,1,0,2,"0"
"1",0,-1,23.74,4,8,0,1,0,1,2,NA
"0",0,-1,22.74,4,4,0,1,1,0,2,"0"
"1",0,-1,24.24,3,8,2,1,1,0,1,"0"
"0",2,13,15.99,4,2,0,1,0,1,2,NA
"1",0,60,23.74,2,3,0,0,1,0,2,"0"
"1",2,-1,13.49,2,2,0,1,0,1,1,NA
"1",0,-1,24.74,4,10,1,1,0,1,3,"0"
"0",3,13,14.74,4,2,1,1,0,1,2,NA
"1",1,-1,20.74,4,9,1,1,1,0,3,"0"
"1",0,44,25.49,1,9,2,1,0,1,1,"0"
"1",0,13,25.24,4,10,2,1,1,0,3,"0"
"1",2,43,21.74,2,10,1,1,0,1,1,"0"
"0",3,-1,11.24,3,2,0,1,1,0,2,NA
"0",1,-1,24.24,3,8,2,1,1,0,1,"0"
"0",1,-1,11.24,1,5,1,1,1,0,1,NA
"0",1,-1,10.24,3,2,1,1,0,1,3,NA
"1",1,-1,25.24,1,10,2,1,1,0,1,"0"
"1",0,13,22.74,3,7,1,0,1,0,1,"0"
"0",2,-1,19.24,1,5,2,1,0,1,1,NA
"0",2,-1,24.74,1,9,1,0,0,0,1,NA
"1",0,-1,21.24,3,6,2,0,1,0,1,"0"
"0",1,-1,26.99,4,8,0,1,1,0,1,"0"
"1",3,-1,23.74,3,8,2,1,1,0,1,"0"
"1",3,-1,24.24,2,4,2,1,1,0,1,NA
"0",2,-1,26.99,2,10,1,1,1,0,1,NA
"1",0,-1,13.74,3,6,0,1,0,1,1,NA
"0",4,-1,13.74,2,6,2,0,1,0,2,NA
"0",5,-1,15.74,4,4,0,1,0,1,2,NA
"0",5,-1,21.24,4,9,2,1,1,0,1,NA
"0",2,13,25.49,3,10,0,1,0,1,1,NA
"0",2,-1,21.74,4,6,0,1,0,1,2,NA
"1",0,-1,15.74,4,4,2,1,1,0,2,"0"
"0",12,-1,21.24,4,5,0,1,0,1,1,NA
"0",2,12,21.74,2,8,1,1,0,1,3,"0"
"0",5,-1,20.24,2,4,0,1,1,0,2,NA
"1",0,60,25.49,4,10,1,1,0,0,1,"0"
"0",3,-1,13.74,2,6,1,1,0,1,2,NA
"0",4,-1,16.74,4,5,0,1,0,1,2,NA
"0",1,-1,8.74,4,1,0,1,1,0,2,NA
"0",2,13,21.74,2,10,0,1,0,1,2,NA
"1",0,-1,16.99,2,6,2,1,1,0,2,"0"
"1",3,13,22.24,1,10,0,1,0,1,2,NA
"1",0,60,21.24,3,6,0,1,0,0,2,"0"
"0",3,-1,19.24,3,6,2,1,1,0,1,NA
"1",1,13,20.74,2,10,1,1,1,0,1,"0"
"1",0,-1,17.74,1,9,2,1,1,0,2,"0"
"0",1,-1,10.74,3,4,2,1,1,0,1,NA
"1",8,16,19.24,2,7,2,0,0,1,2,NA
"1",1,-1,11.99,3,1,0,0,0,1,1,NA
"1",0,-1,26.99,2,9,0,0,1,0,1,"0"
"1",1,-1,24.74,2,7,0,1,1,0,2,"0"
"1",0,13,9.74,3,1,0,1,1,0,2,"0"
"1",2,60,21.74,2,10,1,1,0,0,1,"0"
"1",2,-1,11.99,3,1,2,1,1,0,2,NA
"1",0,-1,21.99,1,10,1,1,1,0,1,NA
"0",1,-1,24.74,3,9,1,1,1,0,1,"0"
"1",1,43,26.74,2,10,1,1,1,0,1,"0"
"1",0,60,9.74,3,1,0,1,1,0,3,"0"
"1",0,-1,23.24,3,6,2,1,1,0,3,"0"
"1",0,60,22.74,3,9,1,0,1,0,2,"0"
"1",0,-1,26.49,4,10,2,0,1,0,1,"0"
"0",4,-1,26.99,3,10,1,0,1,0,2,"0"
"1",0,-1,25.74,3,8,0,1,0,1,1,NA
"0",0,-1,22.24,3,8,2,1,1,0,2,"0"
"1",0,60,13.24,2,4,1,0,1,0,1,"0"
"0",2,-1,13.49,2,6,2,1,1,0,1,NA
"0",2,13,23.74,2,10,1,1,1,0,3,"0"
"0",2,13,21.24,1,5,2,1,0,1,2,NA
"0",11,-1,11.74,4,2,0,1,0,1,1,NA
"0",1,-1,26.24,4,9,1,0,1,0,1,"0"
"0",2,-1,23.74,3,8,2,1,1,0,2,"0"
"1",0,13,25.24,3,10,0,1,1,0,2,"0"
"0",1,-1,15.99,3,4,2,1,1,0,1,NA
"0",3,13,24.74,1,5,2,1,1,0,3,"0"
"1",0,13,22.49,4,5,2,1,1,0,2,"0"
"0",6,-1,8.74,3,1,2,1,1,0,2,NA
"0",2,-1,24.24,1,10,1,1,0,1,1,NA
"0",2,-1,16.49,4,4,0,1,1,0,1,NA
"1",0,-1,22.74,3,9,0,1,0,1,1,NA
"1",0,44,20.24,3,7,1,0,0,1,2,"0"
"0",3,-1,21.74,1,8,1,0,0,1,1,NA
"0",10,13,23.24,2,9,2,0,0,1,1,NA
"0",0,-1,10.74,4,2,0,0,0,1,3,NA
"1",0,-1,14.49,3,3,2,1,1,0,1,"0"
"0",0,-1,20.74,3,8,2,1,0,1,1,NA
"1",1,13,24.24,4,8,1,0,1,0,2,"0"
"1",5,-1,12.99,4,1,0,1,0,1,1,NA
"1",0,60,4.99,3,2,1,1,0,0,3,"0"
"0",3,-1,16.74,3,7,2,0,1,0,1,NA
"0",3,-1,17.49,3,5,2,1,0,1,1,NA
"1",6,-1,21.24,3,8,2,1,1,0,2,NA
"1",3,-1,23.49,3,8,2,1,1,0,3,"0"
"1",0,-1,24.74,2,10,2,0,1,0,1,"0"
"1",0,-1,13.74,2,6,1,1,1,0,2,"0"
"1",0,-1,19.24,1,6,0,1,1,0,1,NA
"0",0,13,17.24,1,8,2,1,0,1,1,NA
"0",0,-1,11.49,3,1,1,0,1,0,1,NA
"0",1,-1,14.74,4,5,1,1,1,0,2,"0"
"1",3,-1,22.74,3,9,2,1,0,1,1,NA
"0",0,13,20.24,3,7,2,1,1,0,1,"0"
"0",2,-1,12.99,2,5,2,1,0,1,1,NA
"1",0,60,25.49,3,8,2,1,0,0,1,"0"
"0",1,13,21.24,3,8,0,1,1,0,2,"0"
"0",10,-1,15.99,3,2,1,1,0,1,1,NA
"0",10,-1,25.49,2,8,2,1,1,0,2,NA
"1",0,-1,22.49,4,5,2,0,1,0,2,"0"
"1",1,-1,17.99,2,6,2,0,1,0,1,NA
"0",2,-1,11.99,3,1,0,0,0,1,1,NA
"1",1,-1,12.74,1,5,1,0,1,0,1,NA
"0",1,-1,17.99,3,6,2,1,1,0,3,"0"
"0",5,12,12.99,3,2,0,1,1,0,2,NA
"1",1,60,19.49,4,10,2,1,1,0,2,"0"
"0",0,-1,14.49,3,3,0,1,0,1,2,NA
"0",11,-1,19.49,2,8,1,1,0,1,1,NA
"1",0,13,16.99,2,7,0,0,1,0,1,"0"
"0",1,-1,13.49,3,1,1,1,1,0,1,NA
"1",1,-1,23.99,4,9,1,0,0,1,1,NA
"0",1,-1,22.99,4,6,2,1,0,1,1,NA
"0",2,-1,11.99,1,1,2,1,0,1,1,NA
"0",8,-1,21.49,1,10,1,1,0,1,1,NA
"0",1,-1,11.99,2,1,0,1,0,0,2,NA
"1",2,13,17.99,3,6,2,1,0,1,2,NA
"0",3,-1,19.99,3,9,1,0,0,1,1,NA
"1",0,13,15.99,4,2,0,1,0,1,1,NA
"1",1,-1,18.99,3,6,1,1,0,1,1,NA
"1",0,-1,16.99,4,3,2,0,0,1,2,NA
"0",2,-1,12.99,3,3,1,1,1,0,2,NA
"1",0,-1,19.99,4,5,2,0,1,0,1,"0"
"1",1,-1,21.99,2,10,1,1,0,1,1,NA
"0",0,-1,15.99,3,4,2,0,1,0,1,"0"
"1",0,60,13.99,2,2,1,1,1,0,3,"0"
"1",0,-1,22.99,3,7,2,1,1,0,2,"0"
"0",1,-1,15.99,4,5,0,1,1,0,3,"0"
"1",0,44,16.49,3,4,2,0,1,0,3,"0"
"0",0,-1,15.49,3,6,1,0,0,1,2,NA
"1",4,-1,18.49,3,5,2,1,0,1,2,NA
"1",1,-1,18.99,3,6,2,1,1,0,1,"0"
"1",8,-1,26.49,3,8,2,1,1,0,1,NA
"0",0,-1,14.99,2,4,1,1,1,0,2,NA
"1",0,13,22.99,3,10,2,0,1,0,1,"0"
"0",9,-1,23.49,3,8,2,1,1,0,1,NA
"1",0,60,13.99,3,2,0,0,1,0,3,"0"
"0",0,-1,23.99,4,10,2,1,0,1,1,NA
"1",0,60,14.49,2,3,2,1,1,0,3,"0"
"1",7,-1,15.99,2,4,1,1,1,0,3,NA
"0",3,13,21.49,2,10,1,1,0,1,1,NA
"0",0,-1,12.99,3,1,0,0,0,1,1,NA
"0",6,-1,16.99,2,8,0,1,0,1,1,NA
"1",0,-1,20.99,4,6,2,0,0,1,1,NA
"1",1,-1,13.99,3,4,1,1,1,0,2,"0"
"0",0,-1,18.49,1,6,1,1,0,1,3,NA
"1",0,-1,22.49,2,6,0,0,1,0,3,"0"
"0",9,12,23.49,1,10,2,0,0,1,3,NA
"1",17,13,23.99,4,9,0,0,0,1,3,NA
"0",1,-1,14.99,3,2,0,1,0,1,2,NA
"1",0,-1,21.99,3,10,2,1,1,0,3,"0"
"0",1,-1,15.49,2,2,1,1,1,0,3,"0"
"1",3,-1,23.49,1,10,2,0,0,1,3,NA
"0",0,-1,11.99,2,1,0,1,1,0,2,NA
"1",0,43,21.49,3,5,2,0,1,0,3,"0"
"0",3,-1,16.99,3,7,2,1,1,0,1,NA
"0",2,43,16.49,1,10,2,1,1,0,2,"0"
"0",0,-1,24.99,4,8,1,0,1,0,3,"0"
"1",1,-1,23.49,3,10,2,1,0,1,2,NA
"0",8,-1,23.49,4,10,0,0,0,1,1,NA
"0",0,-1,15.49,2,6,0,1,0,1,1,NA
"1",6,-1,23.99,4,8,0,0,0,1,1,NA
"0",1,-1,15.49,1,6,1,1,1,0,1,NA
"1",0,-1,23.49,2,8,1,1,1,0,2,"0"
"1",2,-1,16.99,1,9,1,1,0,1,2,NA
"0",1,-1,15.49,3,2,1,1,1,0,1,NA
"1",5,-1,16.99,1,8,2,1,1,0,3,NA
"0",12,-1,17.49,4,9,0,1,0,1,1,NA
"0",0,-1,16.49,2,10,2,0,1,0,1,"0"
"0",2,-1,15.99,1,7,2,1,0,1,2,NA
"0",1,-1,15.49,2,3,2,0,1,0,1,NA
"1",1,13,16.99,2,9,1,1,1,0,2,"0"
"1",1,13,22.99,3,10,2,1,0,1,2,"0"
"0",1,-1,14.49,2,5,2,1,1,0,1,NA
"0",7,13,19.49,4,7,2,1,0,1,2,NA
"0",5,-1,23.99,1,10,1,1,1,0,2,NA
"1",1,-1,17.49,3,5,2,1,1,0,1,"0"
"0",3,13,16.99,2,6,2,0,0,1,1,NA
"1",20,-1,4.99,1,2,1,0,0,1,1,NA
"0",0,-1,17.49,4,5,1,1,0,1,1,NA
"1",0,-1,12.99,3,1,0,1,1,0,1,NA
"0",1,-1,14.49,3,2,0,0,1,0,1,NA
"1",1,-1,23.99,3,10,2,0,0,1,1,NA
"1",2,-1,12.99,3,3,1,1,1,0,2,NA
"1",1,-1,23.99,4,10,1,1,1,0,1,"0"
"0",5,-1,17.99,2,7,0,1,0,1,1,NA
"1",0,60,14.49,2,2,2,0,0,1,1,"0"
"0",0,-1,21.99,1,10,2,0,0,1,1,NA
"0",0,-1,23.49,2,10,2,0,1,0,1,"0"
"0",0,-1,16.99,3,10,2,0,0,1,3,"0"
"1",0,-1,16.49,4,3,1,1,1,0,1,"0"
"1",1,-1,22.99,3,10,2,1,0,1,1,NA
"0",12,13,17.99,2,6,2,1,0,1,3,NA
"0",1,-1,13.49,3,2,1,1,1,0,2,NA
"0",3,-1,13.99,2,2,2,1,1,0,1,NA
"1",0,-1,18.99,3,6,2,0,1,0,2,"0"
"0",12,-1,16.49,3,7,1,0,0,1,1,NA
"0",4,13,16.99,4,3,1,1,1,0,2,"0"
"0",5,43,14.49,1,3,2,1,0,1,3,"0"
"0",0,-1,14.49,3,2,0,1,1,0,1,NA
"1",0,-1,22.49,3,6,2,1,0,1,1,NA
"0",1,12,12.49,2,1,0,0,0,1,1,NA
"0",1,-1,16.49,3,10,1,1,1,0,2,"0"
"0",4,-1,17.99,2,10,0,1,0,1,2,NA
"0",1,-1,21.99,3,8,2,1,1,0,1,"0"
"0",5,-1,19.49,2,8,1,1,1,0,3,NA
"1",4,13,13.49,2,4,2,1,1,0,1,NA
"1",0,-1,23.99,3,10,2,1,1,0,3,"0"
"1",2,-1,22.99,4,10,2,0,1,0,1,"0"
"1",0,-1,16.99,1,8,2,0,0,1,2,NA
"1",0,-1,21.49,4,8,0,0,1,0,1,"0"
"0",6,13,19.99,2,9,2,1,0,1,1,NA
"0",2,13,15.99,4,4,0,1,0,0,2,"0"
"1",4,-1,16.99,3,8,2,1,1,0,2,NA
"0",1,-1,17.49,1,10,2,0,1,0,2,"0"
"1",2,-1,19.99,4,10,0,0,1,0,1,"0"
"1",9,-1,21.99,2,10,2,1,1,0,1,NA
"1",3,-1,20.99,2,8,1,1,1,0,1,NA
"0",2,-1,22.49,2,10,1,1,0,1,1,NA
"0",11,-1,15.99,4,4,0,1,0,1,2,NA
"0",6,-1,19.99,2,9,1,1,0,1,1,NA
"1",4,-1,16.99,2,7,2,0,0,1,1,NA
"1",2,-1,18.99,4,6,0,1,1,0,3,"0"
"1",8,-1,22.49,4,7,0,0,0,1,2,NA
"0",0,13,15.99,3,6,2,1,0,1,1,NA
"0",1,-1,20.49,2,7,2,1,0,1,1,NA
"0",1,-1,14.99,1,2,2,1,0,1,1,NA
"0",6,-1,16.99,3,5,1,0,0,1,2,NA
"0",4,-1,22.49,3,10,2,1,1,0,1,NA
"1",2,-1,23.49,2,10,0,1,1,0,3,"0"
"0",0,-1,20.49,3,8,2,0,0,1,2,NA
"0",3,12,22.49,4,10,0,1,0,1,1,NA
"1",0,-1,19.99,3,8,1,1,0,1,1,NA
"0",1,-1,23.99,4,10,1,1,0,1,1,NA
"1",4,-1,17.49,2,7,2,0,0,1,3,NA
"1",1,-1,13.49,2,2,2,0,1,0,2,"0"
"0",1,-1,12.49,3,1,1,1,1,0,1,NA
"0",3,-1,18.99,3,6,2,1,1,0,1,NA
"1",3,-1,16.99,3,7,2,1,1,0,1,NA
"1",6,43,4.99,3,1,0,1,0,0,1,"0"
"1",5,-1,22.49,4,7,2,1,0,1,1,NA
"1",1,-1,23.99,4,9,1,0,0,1,3,"0"
"0",5,-1,17.99,2,7,1,1,0,1,1,NA
"1",2,-1,19.99,2,10,1,1,0,1,1,NA
"1",2,-1,22.49,1,10,2,1,0,1,1,NA
"1",1,-1,23.49,3,8,2,0,1,0,2,"0"
"0",1,-1,13.49,2,3,2,0,1,0,1,NA
"1",0,44,22.49,3,10,2,1,0,0,1,"0"
"0",2,-1,15.49,1,4,2,0,0,1,1,NA
"0",0,-1,12.49,3,1,0,1,1,0,1,NA
"0",1,-1,16.99,3,6,0,0,1,0,3,"0"
"1",2,-1,15.49,3,6,1,1,0,1,2,NA
"0",0,-1,12.99,3,1,2,0,0,1,1,NA
"1",2,-1,22.49,3,10,2,1,0,1,2,NA
"0",3,-1,20.49,2,8,2,0,1,0,2,"0"
"1",0,-1,12.99,2,2,0,1,1,0,1,NA
"1",0,-1,4.99,1,1,0,1,1,0,1,NA
"1",0,13,17.99,3,5,1,1,1,0,1,"0"
"0",2,-1,15.49,2,9,0,1,1,0,2,NA
"1",0,13,23.49,2,10,2,0,0,1,1,"0"
"0",2,-1,4.99,1,1,0,1,0,1,1,NA
"1",0,-1,22.49,3,10,2,0,1,0,1,"0"
"1",0,-1,19.49,4,7,0,1,1,0,2,"0"
"0",1,-1,4.99,3,2,2,1,1,0,2,NA
"0",1,-1,22.49,4,9,2,0,1,0,1,"0"
"0",2,-1,12.49,2,1,2,1,1,0,2,NA
"0",7,-1,17.49,1,5,2,1,0,1,1,NA
"0",8,-1,16.49,3,4,0,0,1,0,2,NA
"0",4,-1,16.99,1,6,2,1,1,0,2,NA
"0",1,-1,22.99,3,10,2,0,1,0,1,"0"
"1",0,-1,21.99,3,10,2,1,1,0,2,"0"
"1",2,-1,16.49,3,3,2,1,1,0,2,"0"
"0",1,13,16.49,2,7,2,1,0,0,2,"0"
"1",0,-1,18.49,3,10,1,1,0,1,1,NA
"1",2,-1,20.99,3,8,2,0,0,1,2,NA
"0",1,-1,4.99,2,1,0,1,1,0,1,NA
"0",0,-1,14.49,3,3,0,0,0,1,1,NA
"0",2,-1,20.99,4,5,0,1,1,0,1,NA
"0",0,-1,14.49,1,2,2,1,1,0,3,"0"
"1",0,-1,22.49,3,10,0,1,1,0,2,"0"
"0",1,-1,13.99,2,4,2,1,0,1,1,NA
"1",6,44,17.99,3,8,0,1,0,0,2,"0"
"0",10,-1,19.99,3,8,0,0,1,0,3,NA
"1",1,-1,14.99,3,2,1,1,1,0,2,NA
"1",1,-1,18.99,3,5,2,1,1,0,3,"0"
"0",3,-1,13.99,3,2,2,1,1,0,2,NA
"1",0,-1,18.99,3,6,1,0,0,1,2,NA
"0",0,-1,12.99,1,1,2,1,1,0,3,"0"
"0",1,-1,13.99,1,2,1,1,1,0,3,NA
"1",0,44,23.99,3,10,0,0,0,0,1,"0"
"1",0,-1,19.99,3,10,2,0,1,0,2,"0"
"0",2,-1,20.99,3,8,2,1,1,0,1,"0"
"0",0,-1,22.49,4,8,2,1,0,1,2,"0"
"1",0,-1,17.49,2,9,1,0,1,0,3,"0"
"1",7,-1,21.99,3,8,2,1,1,0,3,NA
"1",1,-1,22.49,3,10,2,0,1,0,1,"0"
"1",1,-1,23.49,2,10,1,1,1,0,1,"0"
"0",0,-1,13.99,3,2,0,1,1,0,1,NA
"0",3,-1,4.99,1,1,0,1,0,1,3,NA
"1",2,-1,24.49,2,10,2,0,0,1,1,NA
"1",0,-1,23.49,3,10,1,0,0,1,1,NA
"0",1,-1,18.99,1,8,1,0,0,1,1,NA
"1",0,-1,22.49,3,10,2,1,1,0,2,"0"
