"charged_off","num_seq","maxDue","times_pastdue","annual_income","num_of_accounts","debt_to_income","risk_group","co_app","own_home","ach_billing_type_desc","ContactsMade_Inbound","ContactsMade_Outbound","Made_Promise","Trust","ach_billing","ach_onetime","ach_recurring","ach_none"
"0",3,12,0,138000,13,0.130516570044129,11,1,1,"Recurring",3,1,0,NA,0,0,1,0
"0",2,10,0,89616,6,0.130516570044129,18,0,1,"No ACH",3,1,0,NA,0,0,0,1
"1",2,12,0,73424,2,0.130516570044129,10,0,0,"No ACH",0,1,0,NA,0,0,0,1
"0",12,12,0,31200,20,0.130516570044129,5,1,1,"Recurring",1,3,0,NA,0,0,1,0
"1",3,13,1,31636.8,8,0.130516570044129,17,0,1,"Recurring",10,3,0,NA,0,0,1,0
"0",4,12,0,60000,4,0.130516570044129,5,0,1,"Recurring",5,1,0,NA,0,0,1,0
"1",11,0,0,57366.4,10,0.130516570044129,13,0,0,"One-Time",5,2,0,NA,0,1,0,0
"0",3,10,0,39000,4,0.130516570044129,8,0,0,"No ACH",3,0,0,NA,0,0,0,1
"1",9,10,0,41600,8,0.130516570044129,15,0,0,"Recurring",1,8,0,NA,0,0,1,0
"0",3,13,1,93600,5,0.130516570044129,17,0,1,"Recurring",2,4,0,NA,0,0,1,0
"0",5,3,0,59800,8,0.130516570044129,16,0,0,"Recurring",3,0,0,NA,0,0,1,0
"1",3,12,0,84000,10,0.130516570044129,17,0,1,"Recurring",0,0,0,NA,0,0,1,0
"0",3,10,0,43000,5,0.130516570044129,14,1,1,"No ACH",3,3,0,NA,0,0,0,1
"0",5,12,0,84950,14,0.130516570044129,16,0,1,"Recurring",7,3,0,NA,0,0,1,0
"0",5,13,0,69984,5,0.130516570044129,7,0,1,"Recurring",5,0,0,NA,0,0,1,0
"0",2,12,0,62400,4,0.130516570044129,16,0,0,"No ACH",4,0,0,NA,0,0,0,1
"1",2,13,0,29100,8,0.130516570044129,16,0,1,"No ACH",0,1,0,NA,0,0,0,1
"1",6,0,0,32544,2,0.130516570044129,15,0,0,"Recurring",0,2,0,NA,0,0,1,0
"0",5,0,0,46202,7,0.130516570044129,12,0,0,"One-Time",10,1,0,NA,0,1,0,0
"0",4,0,0,60000,3,0.130516570044129,12,0,1,"Recurring",2,3,0,NA,0,0,1,0
"0",5,13,0,62400,6,0.130516570044129,16,0,1,"Recurring",5,3,0,NA,0,0,1,0
"0",8,0,0,59800,4,0.130516570044129,14,0,1,"One-Time",5,0,0,NA,0,1,0,0
"0",5,13,0,31200,4,0.130516570044129,15,0,0,"Recurring",6,6,0,NA,0,0,1,0
"0",3,13,1,35196,20,0.130516570044129,9,0,0,"Recurring",3,1,0,NA,0,0,1,0
"1",7,0,0,23960,7,0.130516570044129,17,0,1,"Recurring",0,2,0,NA,0,0,1,0
"0",5,10,0,59800,7,0.130516570044129,13,1,1,"Recurring",1,1,1,1,0,0,1,0
"0",7,0,0,59800,8,0.130516570044129,16,0,1,"One-Time",2,5,0,NA,0,1,0,0
"0",5,13,0,87200,15,0.130516570044129,11,0,1,"Recurring",10,1,1,0.666666666666667,0,0,1,0
"1",11,0,0,59800,10,0.130516570044129,16,0,1,"Recurring",0,0,0,NA,0,0,1,0
"0",7,0,0,63986,7,0.130516570044129,3,0,1,"Recurring",9,1,0,NA,0,0,1,0
"0",4,12,0,114135.72,7,0.130516570044129,6,0,1,"Recurring",1,2,0,NA,0,0,1,0
"0",6,0,0,80664,2,0.130516570044129,10,0,1,"Recurring",7,0,1,1,0,0,1,0
"0",6,12,0,59800,8,0.130516570044129,12,0,1,"Recurring",0,0,0,NA,0,0,1,0
"1",2,12,0,44256,9,0.130516570044129,6,1,1,"No ACH",1,5,0,NA,0,0,0,1
"0",15,0,0,46858.76,4,0.130516570044129,6,0,1,"Recurring",3,0,0,NA,0,0,1,0
"0",9,0,0,47400,10,0.130516570044129,17,0,1,"Recurring",1,1,0,NA,0,0,1,0
"0",3,13,0,65328,11,0.130516570044129,9,0,1,"Recurring",6,4,0,NA,0,0,1,0
"0",3,10,0,44200,3,0.130516570044129,9,0,0,"One-Time",2,0,0,NA,0,1,0,0
"0",5,3,0,77616,7,0.130516570044129,2,0,1,"One-Time",0,1,0,NA,0,1,0,0
"0",7,13,0,93288,5,0.130516570044129,15,0,0,"Recurring",1,4,0,NA,0,0,1,0
"1",3,0,0,39000,5,0.130516570044129,5,0,1,"Recurring",0,0,0,NA,0,0,1,0
"1",4,0,0,18864,9,0.130516570044129,13,0,0,"Recurring",2,0,0,NA,0,0,1,0
"0",3,13,0,48000,6,0.130516570044129,6,0,1,"No ACH",1,2,0,NA,0,0,0,1
"0",4,12,0,59800,9,0.130516570044129,17,0,0,"Recurring",1,0,0,NA,0,0,1,0
"0",3,0,0,11832,10,0.130516570044129,16,0,1,"No ACH",1,1,0,NA,0,0,0,1
"0",6,12,0,109999.92,10,0.130516570044129,12,0,1,"Recurring",9,2,0,NA,0,0,1,0
"0",2,12,0,21984,3,0.130516570044129,14,0,1,"No ACH",0,1,0,NA,0,0,0,1
"1",13,13,0,104000,7,0.130516570044129,17,0,0,"Recurring",1,1,0,NA,0,0,1,0
"0",3,12,0,24232,3,0.130516570044129,14,0,0,"Recurring",5,4,0,NA,0,0,1,0
"0",5,0,0,47724,10,0.130516570044129,5,0,1,"Recurring",2,0,0,NA,0,0,1,0
"1",2,12,0,23320,11,0.130516570044129,12,0,1,"No ACH",1,6,0,NA,0,0,0,1
"0",8,0,0,59800,4,0.130516570044129,6,0,1,"Recurring",5,1,0,NA,0,0,1,0
"1",3,10,0,20800,4,0.130516570044129,15,0,0,"No ACH",0,1,0,NA,0,0,0,1
"0",2,13,0,62400,3,0.130516570044129,9,0,1,"No ACH",1,2,0,NA,0,0,0,1
"0",5,12,0,61200,6,0.130516570044129,6,0,1,"Recurring",1,3,0,NA,0,0,1,0
"0",2,12,0,45200,6,0.130516570044129,14,1,1,"No ACH",2,0,0,NA,0,0,0,1
"0",3,10,0,32000,7,0.130516570044129,17,0,1,"No ACH",5,0,0,NA,0,0,0,1
"0",3,10,0,130000,12,0.130516570044129,3,1,1,"No ACH",5,8,0,NA,0,0,0,1
"0",10,2,0,50700,8,0.130516570044129,6,0,0,"Recurring",2,0,0,NA,0,0,1,0
"1",15,0,0,18200,15,0.130516570044129,15,0,1,"Recurring",0,1,0,NA,0,0,1,0
"1",7,13,0,44200,15,0.130516570044129,8,0,1,"Recurring",0,0,0,NA,0,0,1,0
"1",7,12,0,54999.88,3,0.130516570044129,3,0,1,"One-Time",0,1,0,NA,0,1,0,0
"0",7,2,0,105999.84,9,0.130516570044129,11,0,1,"Recurring",1,0,0,NA,0,0,1,0
"0",2,12,0,25292.28,6,0.130516570044129,7,0,1,"No ACH",0,1,0,NA,0,0,0,1
"0",10,13,0,108020,13,0.130516570044129,2,1,1,"Recurring",2,0,0,NA,0,0,1,0
"0",4,10,0,44200,5,0.130516570044129,17,0,0,"Recurring",7,1,0,NA,0,0,1,0
"1",4,0,0,132000,9,0.130516570044129,16,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",14,6,0,131560,13,0.130516570044129,11,0,0,"One-Time",8,2,1,0.888888888888889,0,1,0,0
"0",5,3,0,59800,5,0.130516570044129,15,0,1,"Recurring",2,1,0,NA,0,0,1,0
"0",3,10,0,50578.06,3,0.130516570044129,16,0,1,"Recurring",1,1,0,NA,0,0,1,0
"0",3,3,0,78468,10,0.130516570044129,5,0,1,"No ACH",1,0,0,NA,0,0,0,1
"0",12,14,0,46020,10,0.130516570044129,16,0,1,"Recurring",2,1,0,NA,0,0,1,0
"1",2,13,0,56072,13,0.130516570044129,16,0,1,"No ACH",0,1,0,NA,0,0,0,1
"1",6,12,0,43692.8,3,0.130516570044129,9,0,0,"Recurring",0,3,0,NA,0,0,1,0
"1",3,10,0,75504,6,0.130516570044129,14,0,0,"Recurring",0,1,0,NA,0,0,1,0
"0",6,12,0,92726.4,7,0.130516570044129,15,0,0,"Recurring",3,0,0,NA,0,0,1,0
"1",7,0,0,69992,4,0.130516570044129,4,0,1,"Recurring",2,7,0,NA,0,0,1,0
"0",5,18,0,39000,17,0.130516570044129,12,0,0,"Recurring",7,0,0,NA,0,0,1,0
"0",2,12,0,112320,3,0.130516570044129,2,0,0,"No ACH",2,0,0,NA,0,0,0,1
"0",3,10,0,59800,14,0.130516570044129,10,1,1,"No ACH",2,0,0,NA,0,0,0,1
"0",6,12,0,33600,3,0.130516570044129,17,0,1,"Recurring",2,0,0,NA,0,0,1,0
"1",6,12,0,67600,3,0.130516570044129,17,0,0,"One-Time",2,3,0,NA,0,1,0,0
"0",3,5,0,69432,17,0.130516570044129,12,0,0,"No ACH",0,0,0,NA,0,0,0,1
"1",3,13,0,59800,6,0.130516570044129,11,1,0,"Recurring",0,0,0,NA,0,0,1,0
"0",2,10,0,123300,9,0.130516570044129,2,0,1,"No ACH",1,2,0,NA,0,0,0,1
"0",7,10,0,43784,6,0.130516570044129,5,0,1,"Recurring",3,2,0,NA,0,0,1,0
"0",3,0,0,59800,3,0.130516570044129,17,0,1,"No ACH",1,1,0,NA,0,0,0,1
"0",5,3,0,46020,5,0.130516570044129,16,0,1,"Recurring",0,2,0,NA,0,0,1,0
"0",3,10,0,135200,5,0.130516570044129,13,0,0,"No ACH",1,9,0,NA,0,0,0,1
"0",3,10,0,92040,6,0.130516570044129,3,0,1,"No ACH",2,0,0,NA,0,0,0,1
"0",13,12,0,64170,7,0.130516570044129,3,0,1,"Recurring",2,0,0,NA,0,0,1,0
"0",6,12,0,59800,6,0.130516570044129,17,0,1,"Recurring",2,4,0,NA,0,0,1,0
"0",10,10,0,48342.8,8,0.130516570044129,16,0,0,"Recurring",1,1,0,NA,0,0,1,0
"0",13,0,0,33800,4,0.130516570044129,16,0,1,"Recurring",2,0,0,NA,0,0,1,0
"1",4,10,0,88400,7,0.130516570044129,14,0,1,"Recurring",1,4,0,NA,0,0,1,0
"0",6,0,0,59800,4,0.130516570044129,4,0,1,"Recurring",1,5,0,NA,0,0,1,0
"0",4,13,0,38400,6,0.130516570044129,8,0,0,"One-Time",1,0,0,NA,0,1,0,0
"1",6,12,0,34740,8,0.130516570044129,5,0,0,"Recurring",0,0,0,NA,0,0,1,0
"0",3,10,0,62400,5,0.130516570044129,15,0,1,"No ACH",6,4,0,NA,0,0,0,1
"1",4,0,0,46800,3,0.130516570044129,14,0,0,"One-Time",4,2,0,NA,0,1,0,0
"0",5,13,0,48000,7,0.130516570044129,15,0,1,"Recurring",7,1,0,NA,0,0,1,0
"0",3,13,0,26220,5,0.130516570044129,2,0,0,"Recurring",0,1,0,NA,0,0,1,0
"0",9,2,0,99996,10,0.130516570044129,5,0,1,"One-Time",3,0,0,NA,0,1,0,0
"0",4,13,0,65000,3,0.130516570044129,13,0,0,"Recurring",1,0,0,NA,0,0,1,0
"0",3,5,0,59800,14,0.130516570044129,11,0,1,"No ACH",0,0,0,NA,0,0,0,1
"0",6,13,0,33800,7,0.130516570044129,11,0,1,"Recurring",1,4,0,NA,0,0,1,0
"0",9,10,0,96000,12,0.130516570044129,16,1,1,"Recurring",1,3,0,NA,0,0,1,0
"0",5,13,0,43032,6,0.130516570044129,7,0,1,"Recurring",3,0,0,NA,0,0,1,0
"1",6,12,0,80626,7,0.130516570044129,9,0,1,"One-Time",4,3,0,NA,0,1,0,0
"0",6,13,0,92009.06,9,0.130516570044129,15,0,1,"Recurring",1,3,0,NA,0,0,1,0
"0",3,1,0,41600,9,0.130516570044129,15,0,0,"No ACH",1,0,0,NA,0,0,0,1
"1",6,12,0,39636,6,0.130516570044129,16,0,1,"Recurring",0,3,0,NA,0,0,1,0
"0",3,2,0,65000,23,0.130516570044129,16,1,1,"No ACH",1,0,0,NA,0,0,0,1
"0",13,12,0,52,6,0.130516570044129,9,1,1,"One-Time",1,3,0,NA,0,1,0,0
"1",5,12,0,73125,14,0.130516570044129,11,1,1,"Recurring",1,0,0,NA,0,0,1,0
"0",3,10,0,26280,5,0.130516570044129,10,0,0,"No ACH",4,0,0,NA,0,0,0,1
"1",6,10,0,59800,5,0.130516570044129,9,0,1,"Recurring",0,5,0,NA,0,0,1,0
"0",10,10,0,57200,5,0.130516570044129,3,0,0,"Recurring",2,0,0,NA,0,0,1,0
"0",3,10,0,66482,4,0.130516570044129,9,1,1,"No ACH",3,0,0,NA,0,0,0,1
"1",3,12,0,58740,8,0.130516570044129,6,0,1,"Recurring",2,1,0,NA,0,0,1,0
"1",12,10,0,37700,4,0.130516570044129,3,0,1,"Recurring",0,2,0,NA,0,0,1,0
"0",3,10,0,85488,8,0.130516570044129,12,0,1,"No ACH",3,0,0,NA,0,0,0,1
"1",6,0,0,68604,3,0.130516570044129,10,0,1,"Recurring",8,5,0,NA,0,0,1,0
"0",5,2,0,33000,13,0.130516570044129,10,1,0,"Recurring",9,0,0,NA,0,0,1,0
"1",14,10,0,79976,10,0.130516570044129,6,0,1,"Recurring",1,0,0,NA,0,0,1,0
"0",3,13,0,58800,6,0.130516570044129,18,0,0,"Recurring",2,7,0,NA,0,0,1,0
"1",14,0,0,56290,3,0.130516570044129,15,0,1,"Recurring",0,0,0,NA,0,0,1,0
"0",3,12,0,56400,5,0.130516570044129,14,0,0,"No ACH",9,2,0,NA,0,0,0,1
"1",3,10,0,75984,10,0.130516570044129,17,0,0,"No ACH",0,0,0,NA,0,0,0,1
"1",9,10,0,93600,5,0.130516570044129,18,0,1,"Recurring",0,1,0,NA,0,0,1,0
"1",4,13,0,59800,14,0.130516570044129,5,1,0,"Recurring",5,0,0,NA,0,0,1,0
"0",7,12,0,64800,7,0.130516570044129,4,0,1,"Recurring",2,4,0,NA,0,0,1,0
"0",11,0,0,53735.04,6,0.130516570044129,4,0,1,"Recurring",1,3,0,NA,0,0,1,0
"0",2,12,0,104704.56,7,0.130516570044129,15,1,0,"No ACH",2,2,0,NA,0,0,0,1
"0",3,13,0,46234,6,0.130516570044129,6,0,0,"Recurring",9,1,0,NA,0,0,1,0
"0",3,13,0,28220,8,0.130516570044129,12,1,1,"Recurring",3,0,0,NA,0,0,1,0
"1",3,12,0,54000,6,0.130516570044129,15,0,0,"One-Time",2,0,0,NA,0,1,0,0
"0",4,12,0,12432,7,0.130516570044129,13,1,0,"Recurring",2,1,0,NA,0,0,1,0
"1",5,13,0,72175.2,12,0.130516570044129,15,1,1,"Recurring",1,7,0,NA,0,0,1,0
"0",8,5,0,72000,3,0.130516570044129,6,0,1,"Recurring",2,0,1,1,0,0,1,0
"1",4,13,0,70000,2,0.130516570044129,16,0,1,"Recurring",1,1,0,NA,0,0,1,0
"1",4,12,0,68978,3,0.130516570044129,17,0,1,"Recurring",1,5,0,NA,0,0,1,0
"0",5,12,0,50400,5,0.130516570044129,17,0,1,"Recurring",8,1,0,NA,0,0,1,0
"1",4,12,0,31800,6,0.130516570044129,16,0,0,"Recurring",1,1,0,NA,0,0,1,0
"1",12,3,0,48000,6,0.130516570044129,15,0,1,"Recurring",3,2,0,NA,0,0,1,0
"0",4,10,0,62400,6,0.130516570044129,17,0,1,"Recurring",3,1,0,NA,0,0,1,0
"1",10,24,0,49920,4,0.130516570044129,7,0,1,"Recurring",2,2,0,NA,0,0,1,0
"0",4,10,0,59124,10,0.130516570044129,4,1,1,"One-Time",5,1,0,NA,0,1,0,0
"1",10,13,0,15588,3,0.130516570044129,8,0,1,"Recurring",2,0,0,NA,0,0,1,0
"0",5,13,0,36273.64,4,0.130516570044129,8,0,1,"Recurring",5,0,0,NA,0,0,1,0
"1",4,24,0,44200,6,0.130516570044129,17,0,0,"Recurring",0,0,0,NA,0,0,1,0
"0",4,13,0,78000,4,0.130516570044129,14,0,0,"Recurring",2,0,0,NA,0,0,1,0
"0",5,13,0,49956,5,0.130516570044129,15,0,0,"Recurring",10,1,0,NA,0,0,1,0
"1",13,10,0,21372,8,0.130516570044129,14,0,1,"Recurring",4,7,0,NA,0,0,1,0
"0",3,12,0,78889.2,5,0.130516570044129,9,0,1,"No ACH",0,0,0,NA,0,0,0,1
"1",11,10,0,66300,6,0.130516570044129,10,0,1,"Recurring",0,0,0,NA,0,0,1,0
"1",5,13,0,85030.4,5,0.130516570044129,16,0,1,"Recurring",0,0,0,NA,0,0,1,0
"1",6,12,0,117000,6,0.130516570044129,7,0,1,"Recurring",1,5,0,NA,0,0,1,0
"1",3,12,0,125000,8,0.130516570044129,14,0,0,"No ACH",0,0,0,NA,0,0,0,1
"0",2,12,0,33000,7,0.130516570044129,18,0,0,"No ACH",0,1,0,NA,0,0,0,1
"0",4,13,0,41600,8,0.130516570044129,17,0,1,"Recurring",0,0,0,NA,0,0,1,0
"0",6,12,0,69004,5,0.130516570044129,7,0,0,"Recurring",1,4,0,NA,0,0,1,0
"0",2,10,0,48000,4,0.130516570044129,4,0,1,"No ACH",0,1,0,NA,0,0,0,1
"0",8,12,0,76752,7,0.130516570044129,17,0,1,"One-Time",1,0,1,1,0,1,0,0
"0",4,13,0,36400,7,0.130516570044129,6,1,0,"Recurring",0,0,0,NA,0,0,1,0
"1",2,13,0,56000,9,0.130516570044129,9,0,0,"No ACH",1,0,0,NA,0,0,0,1
"0",5,10,0,41600,9,0.130516570044129,17,0,1,"Recurring",1,0,0,NA,0,0,1,0
"0",10,10,0,32011.2,9,0.130516570044129,13,0,0,"One-Time",1,3,0,NA,0,1,0,0
"0",2,13,0,54000,3,0.130516570044129,15,0,1,"No ACH",1,1,0,NA,0,0,0,1
"1",12,10,0,110000,16,0.130516570044129,6,0,1,"Recurring",0,0,0,NA,0,0,1,0
"1",8,10,0,20800,7,0.130516570044129,15,0,0,"Recurring",0,1,0,NA,0,0,1,0
"0",8,10,0,45782,13,0.130516570044129,17,0,0,"Recurring",1,1,0,NA,0,0,1,0
"0",4,13,0,32400,5,0.130516570044129,17,0,1,"Recurring",5,1,0,NA,0,0,1,0
"1",11,12,0,28000.08,6,0.130516570044129,13,0,0,"One-Time",1,0,0,NA,0,1,0,0
"0",2,13,0,80000,7,0.130516570044129,11,0,1,"No ACH",1,10,0,NA,0,0,0,1
"0",2,0,0,52800,5,0.130516570044129,17,0,0,"No ACH",4,1,0,NA,0,0,0,1
"1",6,13,0,56400,8,0.130516570044129,14,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",2,12,0,70000,5,0.130516570044129,7,0,0,"No ACH",9,1,0,NA,0,0,0,1
"0",3,13,0,108000,7,0.130516570044129,9,0,0,"No ACH",0,2,0,NA,0,0,0,1
"0",3,12,0,40601,5,0.130516570044129,11,0,1,"One-Time",9,1,1,0.625,0,1,0,0
"0",4,12,0,39134,6,0.130516570044129,3,0,1,"Recurring",1,3,0,NA,0,0,1,0
"0",2,10,0,57624,6,0.130516570044129,13,0,1,"No ACH",0,1,0,NA,0,0,0,1
"0",5,13,0,59800,7,0.130516570044129,15,0,1,"Recurring",3,8,0,NA,0,0,1,0
"0",4,12,0,121800,25,0.130516570044129,9,1,1,"Recurring",7,0,1,0.666666666666667,0,0,1,0
"0",2,12,0,57600,11,0.130516570044129,16,0,1,"No ACH",6,0,1,0.833333333333333,0,0,0,1
"1",6,10,0,80000,9,0.130516570044129,8,0,1,"Recurring",0,0,0,NA,0,0,1,0
"0",8,12,0,124000,11,0.130516570044129,17,1,1,"Recurring",10,7,1,1,0,0,1,0
"0",5,13,0,59800,12,0.130516570044129,5,0,1,"Recurring",1,0,0,NA,0,0,1,0
"1",5,12,0,59800,25,0.130516570044129,6,1,1,"Recurring",0,1,0,NA,0,0,1,0
"0",7,12,0,92040,7,0.130516570044129,17,0,0,"One-Time",6,1,1,0.833333333333333,0,1,0,0
"1",2,13,0,56000,3,0.130516570044129,13,0,1,"No ACH",2,1,0,NA,0,0,0,1
"1",4,13,0,78400,6,0.130516570044129,14,0,1,"Recurring",0,0,0,NA,0,0,1,0
"0",4,12,0,54000,6,0.130516570044129,13,0,0,"Recurring",1,3,0,NA,0,0,1,0
"1",4,10,0,48000,9,0.130516570044129,10,0,1,"Recurring",0,2,0,NA,0,0,1,0
"0",8,2,0,51240,11,0.130516570044129,9,0,1,"Recurring",2,0,0,NA,0,0,1,0
"0",6,12,0,59800,7,0.130516570044129,12,0,0,"Recurring",2,1,0,NA,0,0,1,0
"0",3,19,0,55600,8,0.130516570044129,11,0,1,"One-Time",4,0,0,NA,0,1,0,0
"1",4,12,0,28600,6,0.130516570044129,10,0,1,"Recurring",0,0,0,NA,0,0,1,0
"1",5,10,0,54600,7,0.130516570044129,9,0,1,"One-Time",0,1,0,NA,0,1,0,0
"0",6,13,0,42900,18,0.130516570044129,8,0,1,"Recurring",1,0,0,NA,0,0,1,0
"0",5,10,0,136800,4,0.130516570044129,8,0,0,"Recurring",3,2,0,NA,0,0,1,0
"0",3,3,0,29000,5,0.130516570044129,15,0,0,"No ACH",10,2,0,NA,0,0,0,1
"0",7,10,0,39000,8,0.130516570044129,11,0,0,"Recurring",1,4,0,NA,0,0,1,0
"0",3,12,0,115000,14,0.130516570044129,13,0,1,"One-Time",0,4,0,NA,0,1,0,0
"0",5,13,0,96996,6,0.130516570044129,16,0,1,"Recurring",1,5,0,NA,0,0,1,0
"1",7,10,0,59800,7,0.130516570044129,8,0,1,"Recurring",0,0,0,NA,0,0,1,0
"0",2,12,0,66000,6,0.130516570044129,3,0,1,"No ACH",1,0,0,NA,0,0,0,1
"0",3,13,0,120000,6,0.130516570044129,9,0,1,"Recurring",1,1,0,NA,0,0,1,0
"0",11,12,0,22880,5,0.130516570044129,16,0,0,"One-Time",3,0,0,NA,0,1,0,0
"0",2,13,0,26568,8,0.130516570044129,5,0,1,"No ACH",4,0,0,NA,0,0,0,1
"0",3,13,0,60000,11,0.130516570044129,17,0,1,"Recurring",3,1,0,NA,0,0,1,0
"0",2,13,0,77012,9,0.130516570044129,17,0,1,"No ACH",1,0,0,NA,0,0,0,1
"0",6,12,0,48000,6,0.130516570044129,11,1,0,"Recurring",1,0,0,NA,0,0,1,0
"1",5,12,0,55000,8,0.130516570044129,16,0,1,"Recurring",0,7,0,NA,0,0,1,0
"0",7,1,0,18300,5,0.130516570044129,12,1,0,"Recurring",2,0,1,0.5,0,0,1,0
"0",5,13,0,5083,14,0.130516570044129,14,0,0,"Recurring",1,3,0,NA,0,0,1,0
"0",3,12,0,136240,5,0.130516570044129,6,0,1,"No ACH",3,2,0,NA,0,0,0,1
"0",2,12,0,44200,5,0.130516570044129,2,0,1,"No ACH",3,0,0,NA,0,0,0,1
"0",4,3,0,38200,4,0.130516570044129,17,0,1,"Recurring",4,0,0,NA,0,0,1,0
"0",5,13,0,143000,6,0.130516570044129,14,0,1,"Recurring",6,0,0,NA,0,0,1,0
"0",5,10,0,144000,4,0.130516570044129,8,0,0,"Recurring",0,0,0,NA,0,0,1,0
"1",4,12,0,68400,10,0.130516570044129,13,0,1,"Recurring",0,2,0,NA,0,0,1,0
"0",4,10,0,10920,5,0.130516570044129,9,1,1,"Recurring",1,4,0,NA,0,0,1,0
"0",4,13,0,32880,15,0.130516570044129,12,0,1,"Recurring",1,2,0,NA,0,0,1,0
"0",2,13,0,85000,9,0.130516570044129,10,0,0,"No ACH",2,6,0,NA,0,0,0,1
"0",3,13,0,33800,2,0.130516570044129,10,0,0,"Recurring",0,0,0,NA,0,0,1,0
"0",4,3,0,37512,11,0.130516570044129,7,1,1,"Recurring",1,2,0,NA,0,0,1,0
"0",4,10,0,84500,4,0.130516570044129,7,0,1,"Recurring",1,0,0,NA,0,0,1,0
"0",4,10,0,119626,3,0.130516570044129,14,0,0,"Recurring",2,0,0,NA,0,0,1,0
"0",6,10,0,80002,7,0.130516570044129,17,0,1,"Recurring",0,4,0,NA,0,0,1,0
"0",3,12,0,120588,8,0.130516570044129,1,1,0,"Recurring",3,0,0,NA,0,0,1,0
"0",9,10,0,59800,9,0.130516570044129,9,0,1,"Recurring",3,0,0,NA,0,0,1,0
"1",3,10,0,39000,6,0.130516570044129,15,1,0,"No ACH",1,2,0,NA,0,0,0,1
"0",7,1,0,46000,10,0.130516570044129,15,0,1,"One-Time",3,0,0,NA,0,1,0,0
"0",9,12,0,32000,6,0.130516570044129,1,1,1,"One-Time",1,3,0,NA,0,1,0,0
"0",3,10,0,47996,9,0.130516570044129,5,0,1,"No ACH",1,0,0,NA,0,0,0,1
"0",3,13,0,41621.06,9,0.130516570044129,10,1,1,"Recurring",1,0,0,NA,0,0,1,0
"0",3,10,0,8604,19,0.130516570044129,4,0,0,"No ACH",2,0,0,NA,0,0,0,1
"0",4,12,0,54540,6,0.130516570044129,8,0,1,"Recurring",7,4,0,NA,0,0,1,0
"0",8,10,0,66700,10,0.130516570044129,13,0,1,"Recurring",1,1,0,NA,0,0,1,0
"1",5,43,0,27600,2,0.130516570044129,15,0,0,"Recurring",3,0,0,NA,0,0,1,0
"1",2,12,0,55640,7,0.130516570044129,9,0,1,"No ACH",2,2,0,NA,0,0,0,1
"1",6,43,0,52308,5,0.130516570044129,14,0,0,"Recurring",0,0,0,NA,0,0,1,0
"0",3,10,0,57200,4,0.130516570044129,16,0,1,"No ACH",10,0,0,NA,0,0,0,1
"1",3,12,0,22824,4,0.130516570044129,17,0,1,"Recurring",0,2,0,NA,0,0,1,0
"0",11,10,0,65000,7,0.130516570044129,10,0,0,"Recurring",2,0,0,NA,0,0,1,0
"1",2,12,0,109560,11,0.130516570044129,12,0,1,"No ACH",0,0,0,NA,0,0,0,1
"0",4,10,0,33150,8,0.130516570044129,6,0,1,"Recurring",1,1,0,NA,0,0,1,0
"0",3,10,0,94500,11,0.130516570044129,5,0,1,"No ACH",1,0,0,NA,0,0,0,1
"1",3,13,0,46800,8,0.130516570044129,15,0,0,"Recurring",5,0,0,NA,0,0,1,0
"0",3,10,0,32016,5,0.130516570044129,6,0,1,"No ACH",3,0,0,NA,0,0,0,1
"0",4,3,0,74401,12,0.130516570044129,9,0,1,"Recurring",2,0,0,NA,0,0,1,0
"0",3,10,0,59800,6,0.130516570044129,6,1,1,"No ACH",2,0,0,NA,0,0,0,1
"1",3,10,0,81016,11,0.130516570044129,14,0,1,"No ACH",4,3,0,NA,0,0,0,1
"0",3,10,0,52000,12,0.130516570044129,3,1,1,"No ACH",2,2,0,NA,0,0,0,1
"0",4,13,0,57840,7,0.130516570044129,5,0,1,"Recurring",3,2,0,NA,0,0,1,0
"0",3,12,0,31200,6,0.130516570044129,14,0,0,"No ACH",4,1,0,NA,0,0,0,1
"0",2,13,0,59800,25,0.130516570044129,9,0,1,"No ACH",1,1,0,NA,0,0,0,1
"0",4,12,0,72096,7,0.130516570044129,18,0,1,"Recurring",1,3,0,NA,0,0,1,0
"0",3,10,0,64800,12,0.130516570044129,10,0,0,"No ACH",2,0,0,NA,0,0,0,1
"1",5,13,0,75168,4,0.130516570044129,15,0,1,"Recurring",1,4,0,NA,0,0,1,0
"0",6,10,0,23478,5,0.130516570044129,17,0,0,"Recurring",5,4,0,NA,0,0,1,0
"1",9,10,0,35000,4,0.130516570044129,16,0,0,"Recurring",0,2,0,NA,0,0,1,0
"0",4,10,0,91500,11,0.130516570044129,11,0,1,"Recurring",0,0,0,NA,0,0,1,0
"0",3,4,0,57200,12,0.130516570044129,9,1,1,"No ACH",1,1,0,NA,0,0,0,1
"0",2,13,0,52001,9,0.130516570044129,14,1,1,"No ACH",5,0,0,NA,0,0,0,1
"0",5,12,0,38400,5,0.130516570044129,17,0,1,"Recurring",3,0,1,1,0,0,1,0
"0",2,12,0,52416,4,0.130516570044129,6,0,1,"No ACH",2,0,0,NA,0,0,0,1
"0",9,10,0,52000,3,0.130516570044129,13,0,0,"Recurring",1,0,0,NA,0,0,1,0
"1",3,12,0,130988,5,0.130516570044129,18,0,1,"One-Time",3,6,0,NA,0,1,0,0
